Reference,Item number,Type,Word,Books Count,Books Total Count,Books Frequency per 1000 words,COCA Count,COCA Total Count,COCA Frequency per 1000 words,Movies Count,Movies Total Count,Movies Frequency per 1000 words,CHILDES Count,CHILDES Total Count,CHILDES Frequency per 1000 words,Average Frequency per 1000 Words
Nagy et al. (2003),672,Input,fifty,13,199877,0.0650399995997538,280,5536628,0.050572297795698,12,66112,0.1815101645692158,160,3826525,0.04181339466,0.08473396415616691
Nagy et al. (2003),672,Target,five,79,199877,0.3952430744908118,1920,5536628,0.3467814705990721,39,66112,0.5899080348499516,1965,3826525,0.5135207532,0.4613633332849588
Nagy et al. (2003),673,Input,permission,0,199877,0.0,177,5536628,0.0319689168208519,2,66112,0.0302516940948693,8,3826525,0.002090669733,0.0160778201621803
Nagy et al. (2003),673,Target,permit,0,199877,0.0,46,5536628,0.0083083060664361,0,66112,0.0,0,3826525,0.0,0.002077076516609025
Nagy et al. (2003),674,Input,clarity,0,199877,0.0,42,5536628,0.0075858446693547,0,66112,0.0,0,3826525,0.0,0.001896461167338675
Nagy et al. (2003),674,Target,clear,34,199877,0.1701046143378177,958,5536628,0.1730295046009954,4,66112,0.0605033881897386,94,3826525,0.02456536936,0.10705071912213791
Nagy et al. (2003),675,Input,creative,0,199877,0.0,133,5536628,0.0240218414529565,1,66112,0.0151258470474346,7,3826525,0.001829336016,0.010244256129097776
Nagy et al. (2003),675,Target,create,2,199877,0.0100061537845775,438,5536628,0.0791095229804133,4,66112,0.0605033881897386,3,3826525,0.0007840011499,0.03760076652615735
Nagy et al. (2003),676,Input,loyalty,0,199877,0.0,41,5536628,0.0074052293200843,0,66112,0.0,0,3826525,0.0,0.001851307330021075
Nagy et al. (2003),676,Target,loyal,0,199877,0.0,79,5536628,0.0142686125923576,2,66112,0.0302516940948693,4,3826525,0.001045334866,0.011391410388306725
Nagy et al. (2003),677,Input,ability,0,199877,0.0,311,5536628,0.0561713736230788,1,66112,0.0151258470474346,4,3826525,0.001045334866,0.01808563888412835
Nagy et al. (2003),677,Target,able,11,199877,0.0550338458151763,1268,5536628,0.2290202628748039,16,66112,0.2420135527589545,403,3826525,0.1053174878,0.15784628731223366
Nagy et al. (2003),678,Input,criminal,1,199877,0.0050030768922887,142,5536628,0.0256473795963897,3,66112,0.0453775411423039,2,3826525,0.0005226674332,0.019137666266045572
Nagy et al. (2003),678,Target,crime,2,199877,0.0100061537845775,192,5536628,0.0346781470599072,2,66112,0.0302516940948693,1,3826525,0.0002613337166,0.018799332163988502
Nagy et al. (2003),679,Input,reliable,1,199877,0.0050030768922887,53,5536628,0.0095726135113285,4,66112,0.0605033881897386,0,3826525,0.0,0.01876976964833895
Nagy et al. (2003),679,Target,rely,0,199877,0.0,68,5536628,0.0122818437503838,1,66112,0.0151258470474346,2,3826525,0.0005226674332,0.0069825895577546
Nagy et al. (2003),680,Input,education,0,199877,0.0,605,5536628,0.1092722863085618,0,66112,0.0,8,3826525,0.002090669733,0.02784073901039045
Nagy et al. (2003),680,Target,educate,0,199877,0.0,31,5536628,0.0055990758273808,0,66112,0.0,0,3826525,0.0,0.0013997689568452
Nagy et al. (2003),681,Input,election,0,199877,0.0,69,5536628,0.0124624590996541,1,66112,0.0151258470474346,7,3826525,0.001829336016,0.007354410540772175
Nagy et al. (2003),681,Target,elect,0,199877,0.0,20,5536628,0.003612306985407,0,66112,0.0,1,3826525,0.0002613337166,0.00096841017550175
Nagy et al. (2003),682,Input,deadly,0,199877,0.0,129,5536628,0.0232993800558751,2,66112,0.0302516940948693,0,3826525,0.0,0.0133877685376861
Nagy et al. (2003),682,Target,dead,6,199877,0.0300184613537325,1154,5536628,0.208430113057984,38,66112,0.574782187802517,184,3826525,0.04808540386,0.2153290415185584
James et al. (2021),683,Input,lemon,1,199877,0.0050030768922887,156,5536628,0.0281759944861746,1,66112,0.0151258470474346,148,3826525,0.03867739006,0.021745577121474475
James et al. (2021),683,Target,lemons,1,199877,0.0050030768922887,16,5536628,0.0028898455883256,0,66112,0.0,16,3826525,0.004181339466,0.003018565486653575
James et al. (2021),684,Input,ride,75,199877,0.3752307669216568,887,5536628,0.1602058148028005,8,66112,0.1210067763794772,1255,3826525,0.3279738144,0.24610429312598364
James et al. (2021),684,Target,rides,14,199877,0.0700430764920426,138,5536628,0.0249249181993083,0,66112,0.0,117,3826525,0.03057604484,0.031386009882837726
James et al. (2021),685,Input,call,67,199877,0.3352061517833467,2248,5536628,0.406023305159747,41,66112,0.620159728944821,1627,3826525,0.4251899569,0.4466447856969787
James et al. (2021),685,Target,calls,21,199877,0.1050646147380639,459,5536628,0.0829024453150907,8,66112,0.1210067763794772,110,3826525,0.02874670883,0.08443013631565796
James et al. (2021),686,Input,bend,7,199877,0.0350215382460213,185,5536628,0.0334138396150147,1,66112,0.0151258470474346,94,3826525,0.02456536936,0.02703164856711765
James et al. (2021),686,Target,bent,14,199877,0.0700430764920426,295,5536628,0.0532815280347532,1,66112,0.0151258470474346,40,3826525,0.01045334866,0.037225950058557604
James et al. (2021),687,Input,drop,23,199877,0.1150707685226414,495,5536628,0.0894045978888233,7,66112,0.1058809293320425,287,3826525,0.07500277667,0.0963397681033768
James et al. (2021),687,Target,dropped,15,199877,0.0750461533843313,661,5536628,0.1193867458677014,6,66112,0.0907550822846079,307,3826525,0.080229451,0.09135435813416015
James et al. (2021),688,Input,elf,0,199877,0.0,54,5536628,0.0097532288605989,0,66112,0.0,7,3826525,0.001829336016,0.0028956412191497253
James et al. (2021),688,Target,elves,2,199877,0.0100061537845775,61,5536628,0.0110175363054913,0,66112,0.0,22,3826525,0.005749341766,0.0066932579640172005
James et al. (2021),689,Input,beach,25,199877,0.1250769223072189,560,5536628,0.101144595591396,1,66112,0.0151258470474346,560,3826525,0.1463468813,0.09692356156151238
James et al. (2021),689,Target,beaches,1,199877,0.0050030768922887,28,5536628,0.0050572297795698,0,66112,0.0,6,3826525,0.0015680023,0.002907077242964625
James et al. (2021),690,Input,nod,5,199877,0.0250153844614437,119,5536628,0.0214932265631716,0,66112,0.0,15,3826525,0.003920005749,0.012607154193403825
James et al. (2021),690,Target,nodded,11,199877,0.0550338458151763,973,5536628,0.1757387348400506,0,66112,0.0,10,3826525,0.002613337166,0.05834647945530672
James et al. (2021),691,Input,think,257,199877,1.285790761318211,6346,5536628,1.1461850064696415,233,66112,3.5243223620522746,15015,3826525,3.923925755,2.470055971210032
James et al. (2021),691,Target,thought,163,199877,0.8155015334430674,4675,5536628,0.8443767578388868,51,66112,0.7714181994191674,1871,3826525,0.4889553838,0.7300629686252804
James et al. (2021),692,Input,tooth,3,199877,0.0150092306768662,151,5536628,0.0272729177398228,1,66112,0.0151258470474346,154,3826525,0.04024539236,0.024413346956030903
James et al. (2021),692,Target,teeth,38,199877,0.1901169219069728,728,5536628,0.1314879742688149,2,66112,0.0302516940948693,786,3826525,0.2054083013,0.13931622289266424
James et al. (2021),693,Input,lose,5,199877,0.0250153844614437,617,5536628,0.111439670499806,11,66112,0.1663843175217812,246,3826525,0.06428809429,0.09178186669325773
James et al. (2021),693,Target,loses,0,199877,0.0,83,5536628,0.014991073989439,1,66112,0.0151258470474346,12,3826525,0.003136004599,0.0083132314089684
James et al. (2021),694,Input,cross,25,199877,0.1250769223072189,493,5536628,0.0890433671902826,0,66112,0.0,128,3826525,0.03345071573,0.061892751306875375
James et al. (2021),694,Target,crosses,1,199877,0.0050030768922887,33,5536628,0.0059603065259215,0,66112,0.0,4,3826525,0.001045334866,0.0030021795710525497
James et al. (2021),695,Input,danger,7,199877,0.0350215382460213,331,5536628,0.0597836806084858,4,66112,0.0605033881897386,51,3826525,0.01332801955,0.04215915664856143
James et al. (2021),695,Target,dangerous,12,199877,0.060036922707465,458,5536628,0.0827218299658203,7,66112,0.1058809293320425,139,3826525,0.03632538661,0.07124126715383196
James et al. (2021),696,Input,magic,64,199877,0.3201969211064805,579,5536628,0.1045762872275327,1,66112,0.0151258470474346,260,3826525,0.06794676632,0.12696145542536194
James et al. (2021),696,Target,magician,1,199877,0.0050030768922887,62,5536628,0.0111981516547617,0,66112,0.0,11,3826525,0.002874670883,0.0047689748575126
James et al. (2021),697,Input,electric,6,199877,0.0300184613537325,114,5536628,0.0205901498168199,2,66112,0.0302516940948693,48,3826525,0.0125440184,0.023351080916355425
James et al. (2021),697,Target,electricity,1,199877,0.0050030768922887,82,5536628,0.0148104586401687,0,66112,0.0,49,3826525,0.01280535211,0.00815472191061435
James et al. (2021),698,Input,please,133,199877,0.6654092266744048,1580,5536628,0.2853722518471532,67,66112,1.013431752178122,2882,3826525,0.7531637713,0.67934425049992
James et al. (2021),698,Target,pleasing,1,199877,0.0050030768922887,29,5536628,0.0052378451288401,0,66112,0.0,2,3826525,0.0005226674332,0.0026908973635821998
James et al. (2021),699,Input,dark,96,199877,0.4802953816597207,1738,5536628,0.3139094770318685,6,66112,0.0907550822846079,410,3826525,0.1071468238,0.24802669119404927
James et al. (2021),699,Target,darkness,14,199877,0.0700430764920426,359,5536628,0.0648409103880557,0,66112,0.0,7,3826525,0.001829336016,0.03417833072402457
James et al. (2021),700,Input,art,7,199877,0.0350215382460213,510,5536628,0.0921138281278785,2,66112,0.0302516940948693,70,3826525,0.01829336016,0.043920105157192274
James et al. (2021),700,Target,artist,1,199877,0.0050030768922887,170,5536628,0.0307046093759595,2,66112,0.0302516940948693,43,3826525,0.01123734981,0.019299182543279378
James et al. (2021),701,Input,ocean,34,199877,0.1701046143378177,394,5536628,0.0711624476125179,1,66112,0.0151258470474346,207,3826525,0.05409607934,0.07762224708444254
James et al. (2021),701,Target,oceanic,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
James et al. (2021),702,Input,act,21,199877,0.1050646147380639,558,5536628,0.1007833648928553,12,66112,0.1815101645692158,78,3826525,0.0203840299,0.10193554352503376
James et al. (2021),702,Target,activity,1,199877,0.0050030768922887,373,5536628,0.0673695252778406,1,66112,0.0151258470474346,13,3826525,0.003397338316,0.022723946883390973
James et al. (2021),703,Input,work,118,199877,0.5903630732900734,4235,5536628,0.7649060041599327,48,66112,0.7260406582768635,1849,3826525,0.483206042,0.6411289444317174
James et al. (2021),703,Target,worker,3,199877,0.0150092306768662,194,5536628,0.0350393777584479,23,66112,0.347894482090997,27,3826525,0.007056010349,0.10124977521882778
James et al. (2021),704,Input,wash,15,199877,0.0750461533843313,429,5536628,0.0774839848369802,1,66112,0.0151258470474346,920,3826525,0.2404270193,0.10202075114218653
James et al. (2021),704,Target,washable,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,11,3826525,0.002874670883,0.0014411291178314
Nagy et al. (2006),645,Input,climber,3,199877,0.0150092306768662,64,5536628,0.0115593823533024,0,66112,0.0,5,3826525,0.001306668583,0.00696882040329215
Nagy et al. (2006),645,Target,climb,29,199877,0.145089229876374,462,5536628,0.0834442913629017,4,66112,0.0605033881897386,313,3826525,0.0817974533,0.09270859068225357
Nagy et al. (2006),646,Input,personal,2,199877,0.0100061537845775,400,5536628,0.07224613970814,5,66112,0.0756292352371732,6,3826525,0.0015680023,0.03986238275747268
Nagy et al. (2006),646,Target,person,11,199877,0.0550338458151763,1370,5536628,0.2474430285003796,10,66112,0.1512584704743465,469,3826525,0.1225655131,0.1440752144724756
Nagy et al. (2006),647,Input,sunny,23,199877,0.1150707685226414,147,5536628,0.0265504563427414,0,66112,0.0,110,3826525,0.02874670883,0.0425919834238457
Nagy et al. (2006),647,Target,sun,155,199877,0.7754769183047574,1249,5536628,0.2255885712386673,10,66112,0.1512584704743465,596,3826525,0.1557548951,0.32701971377944283
Nagy et al. (2006),648,Input,flight,3,199877,0.0150092306768662,353,5536628,0.0637572182924335,0,66112,0.0,8,3826525,0.002090669733,0.020214279675574924
Nagy et al. (2006),648,Target,fly,89,199877,0.4452738434136994,715,5536628,0.1291399747283003,16,66112,0.2420135527589545,648,3826525,0.1693442484,0.24644290482523856
Nagy et al. (2006),649,Input,relative,0,199877,0.0,65,5536628,0.0117399977025727,0,66112,0.0,3,3826525,0.0007840011499,0.003130999713118175
Nagy et al. (2006),649,Target,relate,0,199877,0.0,60,5536628,0.010836920956221,0,66112,0.0,1,3826525,0.0002613337166,0.00277456366820525
Nagy et al. (2006),650,Input,rainy,8,199877,0.04002461513831,60,5536628,0.010836920956221,1,66112,0.0151258470474346,26,3826525,0.006794676632,0.0181955149434914
Nagy et al. (2006),650,Target,rain,65,199877,0.3251999979987692,673,5536628,0.1215541300589456,6,66112,0.0907550822846079,334,3826525,0.08728546135,0.15619866792308068
Nagy et al. (2006),651,Input,depth,2,199877,0.0100061537845775,44,5536628,0.0079470753678954,0,66112,0.0,0,3826525,0.0,0.004488307288118225
Nagy et al. (2006),651,Target,deep,66,199877,0.330203074891058,1344,5536628,0.2427470294193505,3,66112,0.0453775411423039,131,3826525,0.03423471688,0.1631405905831781
Nagy et al. (2006),652,Input,battle,7,199877,0.0350215382460213,445,5536628,0.0803738304253058,5,66112,0.0756292352371732,16,3826525,0.004181339466,0.04880148584362507
Nagy et al. (2006),652,Target,bat,30,199877,0.1500923067686627,299,5536628,0.0540039894318346,6,66112,0.0907550822846079,192,3826525,0.05017607359,0.08625686301877629
Nagy et al. (2006),653,Input,reasonable,0,199877,0.0,97,5536628,0.0175196888792239,3,66112,0.0453775411423039,8,3826525,0.002090669733,0.01624697493863195
Nagy et al. (2006),653,Target,reason,7,199877,0.0350215382460213,801,5536628,0.1446728947655504,15,66112,0.2268877057115198,207,3826525,0.05409607934,0.11516955451577288
Nagy et al. (2006),654,Input,adorable,2,199877,0.0100061537845775,65,5536628,0.0117399977025727,0,66112,0.0,5,3826525,0.001306668583,0.00576320501753755
Nagy et al. (2006),654,Target,adore,1,199877,0.0050030768922887,24,5536628,0.0043347683824884,0,66112,0.0,3,3826525,0.0007840011499,0.002530461606169275
Nagy et al. (2006),655,Input,national,1,199877,0.0050030768922887,1138,5536628,0.2055402674696584,6,66112,0.0907550822846079,5,3826525,0.001306668583,0.07565127380738874
Nagy et al. (2006),655,Target,nation,0,199877,0.0,225,5536628,0.0406384535858287,3,66112,0.0453775411423039,5,3826525,0.001306668583,0.02183066582778315
Nagy et al. (2006),656,Input,imaginary,0,199877,0.0,96,5536628,0.0173390735299536,0,66112,0.0,4,3826525,0.001045334866,0.004596102098988399
Nagy et al. (2006),656,Target,imagine,3,199877,0.0150092306768662,444,5536628,0.0801932150760354,5,66112,0.0756292352371732,67,3826525,0.01750935901,0.0470852600000187
Nagy et al. (2006),657,Input,thinker,1,199877,0.0050030768922887,7,5536628,0.0012643074448924,0,66112,0.0,0,3826525,0.0,0.001566846084295275
Nagy et al. (2006),657,Target,think,257,199877,1.285790761318211,6346,5536628,1.1461850064696415,233,66112,3.5243223620522746,15015,3826525,3.923925755,2.470055971210032
Nagy et al. (2006),658,Input,laughter,9,199877,0.0450276920305988,225,5536628,0.0406384535858287,1,66112,0.0151258470474346,9,3826525,0.00235200345,0.025785999028465525
Nagy et al. (2006),658,Target,laugh,24,199877,0.1200738454149301,615,5536628,0.1110784398012653,14,66112,0.2117618586640851,133,3826525,0.03475738431,0.11941788204757012
Nagy et al. (2006),659,Input,global,0,199877,0.0,50,5536628,0.0090307674635175,0,66112,0.0,0,3826525,0.0,0.002257691865879375
Nagy et al. (2006),659,Target,globe,2,199877,0.0100061537845775,50,5536628,0.0090307674635175,0,66112,0.0,15,3826525,0.003920005749,0.00573923174927375
Nagy et al. (2006),660,Input,movement,2,199877,0.0100061537845775,244,5536628,0.0440701452219654,2,66112,0.0302516940948693,10,3826525,0.002613337166,0.02173533256685305
Nagy et al. (2006),660,Target,move,51,199877,0.2551569215067266,1354,5536628,0.244553182912054,25,66112,0.3781461761858664,1464,3826525,0.3825925611,0.3151122104261618
Nagy et al. (2006),661,Input,tension,0,199877,0.0,84,5536628,0.0151716893387094,0,66112,0.0,0,3826525,0.0,0.00379292233467735
Nagy et al. (2006),661,Target,tense,0,199877,0.0,77,5536628,0.0139073818938169,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.007584974381062875
Nagy et al. (2006),662,Input,reality,0,199877,0.0,250,5536628,0.0451538373175875,0,66112,0.0,0,3826525,0.0,0.011288459329396875
Nagy et al. (2006),662,Target,real,37,199877,0.185113845014684,1844,5536628,0.3330547040545256,38,66112,0.574782187802517,989,3826525,0.2584590457,0.33785244564293165
Nagy et al. (2006),663,Input,sanity,0,199877,0.0,29,5536628,0.0052378451288401,0,66112,0.0,0,3826525,0.0,0.001309461282210025
Nagy et al. (2006),663,Target,sane,0,199877,0.0,21,5536628,0.0037929223346773,0,66112,0.0,1,3826525,0.0002613337166,0.001013564012819325
Nagy et al. (2006),664,Input,donation,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,0,3826525,0.0,0.000993384420986925
Nagy et al. (2006),664,Target,donate,3,199877,0.0150092306768662,37,5536628,0.0066827679230029,0,66112,0.0,1,3826525,0.0002613337166,0.005488333079117275
Nagy et al. (2006),665,Input,dinner,47,199877,0.2351446139375716,1113,5536628,0.2010248837378996,16,66112,0.2420135527589545,919,3826525,0.2401656856,0.22958718400860645
Nagy et al. (2006),665,Target,dine,3,199877,0.0150092306768662,20,5536628,0.003612306985407,0,66112,0.0,0,3826525,0.0,0.0046553844155683005
Nagy et al. (2006),666,Input,twelfth,1,199877,0.0050030768922887,25,5536628,0.0045153837317587,0,66112,0.0,19,3826525,0.004965340616,0.00362095031001185
Nagy et al. (2006),666,Target,twelve,5,199877,0.0250153844614437,250,5536628,0.0451538373175875,2,66112,0.0302516940948693,278,3826525,0.07265077322,0.04326792227347513
Nagy et al. (2006),667,Input,fortunate,1,199877,0.0050030768922887,49,5536628,0.0088501521142471,0,66112,0.0,1,3826525,0.0002613337166,0.00352864068078395
Nagy et al. (2006),667,Target,fortune,1,199877,0.0050030768922887,200,5536628,0.03612306985407,3,66112,0.0453775411423039,3,3826525,0.0007840011499,0.02182192225964065
Nagy et al. (2006),668,Input,painful,0,199877,0.0,158,5536628,0.0285372251847153,2,66112,0.0302516940948693,5,3826525,0.001306668583,0.01502389696564615
Nagy et al. (2006),668,Target,pain,5,199877,0.0250153844614437,699,5536628,0.1262501291399747,7,66112,0.1058809293320425,18,3826525,0.004704006899,0.06546261245811523
Nagy et al. (2006),669,Input,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Nagy et al. (2006),669,Target,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Nagy et al. (2006),670,Input,musical,6,199877,0.0300184613537325,108,5536628,0.0195064577211978,1,66112,0.0151258470474346,35,3826525,0.009146680082,0.018449361551091222
